# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "7" "-s" "2" "-p" "-a" "data/Homo_sapiens.GRCh38.111.gtf" "-o" "counts/featureCounts.txt" "alignment/SRR28420795.sorted.bam" "alignment/SRR28420796.sorted.bam" "alignment/SRR28420797.sorted.bam" "alignment/SRR28420798.sorted.bam" 
Geneid	alignment/SRR28420795.sorted.bam	alignment/SRR28420796.sorted.bam	alignment/SRR28420797.sorted.bam	alignment/SRR28420798.sorted.bam
ENSG00000265919	3	0	0	0
ENSG00000252861	0	0	0	0
ENSG00000207013	0	0	0	0
ENSG00000201955	0	0	0	0
ENSG00000283359	0	0	0	0
ENSG00000206592	0	0	0	0
ENSG00000206774	0	0	0	0
ENSG00000284078	0	0	0	0
ENSG00000207129	0	0	0	0
ENSG00000206958	0	0	0	0
ENSG00000276426	0	0	0	0
ENSG00000277506	0	0	0	0
ENSG00000221263	0	0	0	0
ENSG00000207077	0	0	0	0
ENSG00000277001	0	0	0	0
ENSG00000207269	0	0	0	0
ENSG00000199378	0	0	0	0
ENSG00000222987	0	0	0	0
ENSG00000199643	0	0	0	0
ENSG00000207404	0	0	0	0
ENSG00000207578	0	0	0	0
ENSG00000206997	0	0	0	0
ENSG00000206593	0	0	0	0
ENSG00000202512	0	0	0	0
ENSG00000253057	2	0	0	0
ENSG00000199786	0	0	0	0
ENSG00000201910	0	0	0	0
ENSG00000239808	0	0	0	0
ENSG00000252881	0	0	0	0
ENSG00000212457	0	0	0	0
ENSG00000222598	0	0	0	0
ENSG00000283498	30	14	12	10
ENSG00000276047	0	0	0	0
ENSG00000243333	0	0	0	0
ENSG00000221436	0	0	0	0
ENSG00000238363	0	0	0	0
ENSG00000252185	0	0	0	0
ENSG00000207177	0	0	0	0
ENSG00000223179	0	0	0	0
ENSG00000206786	0	0	0	0
ENSG00000264536	0	0	0	0
ENSG00000222107	0	0	0	0
ENSG00000252514	0	0	0	0
ENSG00000251975	0	0	0	0
ENSG00000201790	0	0	0	0
ENSG00000265691	0	0	0	0
ENSG00000263432	6	3	8	4
ENSG00000202082	0	0	0	0
ENSG00000222609	0	0	0	0
ENSG00000221562	0	0	0	0
ENSG00000199455	0	0	0	0
ENSG00000275939	1	1	0	0
ENSG00000252337	0	0	0	0
ENSG00000199677	0	0	0	0
ENSG00000200756	0	0	0	0
ENSG00000238904	0	0	0	0
ENSG00000266478	0	0	0	0
ENSG00000239390	0	0	0	0
ENSG00000201423	0	0	0	0
ENSG00000253023	0	0	0	0
ENSG00000221043	0	0	0	0
ENSG00000277968	0	0	0	0
ENSG00000274721	0	0	0	0
ENSG00000222213	0	0	0	0
ENSG00000252068	0	0	0	0
ENSG00000241963	0	0	0	0
ENSG00000199047	0	0	0	0
ENSG00000265237	0	0	0	0
ENSG00000283733	0	0	0	0
ENSG00000201532	0	0	0	0
ENSG00000201474	0	0	0	0
ENSG00000206819	0	0	0	0
ENSG00000242928	0	0	0	0
ENSG00000221430	0	0	0	0
ENSG00000202417	0	0	0	0
ENSG00000252794	0	0	0	0
ENSG00000212529	0	0	0	0
ENSG00000222626	0	0	0	0
ENSG00000199219	0	0	0	0
ENSG00000252169	0	0	2	0
ENSG00000266890	0	0	0	0
ENSG00000201277	0	0	0	0
ENSG00000206845	0	0	0	0
ENSG00000274994	0	0	0	0
ENSG00000251998	0	0	0	0
ENSG00000265160	0	0	0	0
ENSG00000199892	0	0	0	0
ENSG00000277912	0	0	0	0
ENSG00000200555	0	0	0	0
ENSG00000222852	0	0	0	0
ENSG00000198995	0	0	0	0
ENSG00000206686	0	0	0	0
ENSG00000131183	0	2	2	2
ENSG00000196570	0	0	0	0
ENSG00000198055	3046	2502	1849	1844
ENSG00000131188	635	593	309	317
ENSG00000279821	36	38	57	36
ENSG00000248996	0	0	1	0
ENSG00000183258	3064	3239	2866	2980
ENSG00000164296	340	293	79	78
ENSG00000113716	3184	2656	3520	3737
ENSG00000248696	0	0	0	0
ENSG00000241907	0	0	0	0
ENSG00000182578	0	0	75	77
ENSG00000214485	5087	5529	2087	1870
ENSG00000199409	0	0	0	0
ENSG00000113721	0	10	191	305
ENSG00000249180	4	3	3	8
ENSG00000164307	5558	5590	4325	4705
ENSG00000248734	16	8	15	31
ENSG00000272109	3	2	7	8
ENSG00000199540	0	0	0	0
ENSG00000185028	0	0	0	0
ENSG00000261434	0	0	0	0
ENSG00000164366	738	775	1398	1307
ENSG00000260774	19	22	17	16
ENSG00000286001	6	11	24	26
ENSG00000250848	0	3	0	2
ENSG00000214278	0	0	0	0
ENSG00000250645	19	6	0	0
ENSG00000180104	2135	1907	2202	2031
ENSG00000188242	0	0	0	0
ENSG00000066230	166	117	2	5
ENSG00000225138	791	641	635	626
ENSG00000250385	4	0	0	0
ENSG00000264233	0	0	0	0
ENSG00000249650	2	6	4	0
ENSG00000112877	415	374	504	588
ENSG00000171368	237	198	106	70
ENSG00000271781	6	10	35	37
ENSG00000249908	0	0	0	0
ENSG00000285522	0	0	0	0
ENSG00000250020	0	0	0	0
ENSG00000247872	0	0	0	0
ENSG00000252533	0	0	0	0
ENSG00000281398	922	848	409	655
ENSG00000252213	0	0	0	0
ENSG00000200959	1	0	1	2
ENSG00000015479	44	50	56	39
ENSG00000199545	0	0	0	4
ENSG00000253015	0	0	0	0
ENSG00000120727	2930	3103	3014	3032
ENSG00000272742	7	5	0	0
ENSG00000170482	0	0	4	6
ENSG00000170476	2	2	1	0
ENSG00000228672	166	190	213	158
ENSG00000170464	249	213	485	507
ENSG00000200378	0	0	0	0
ENSG00000272411	2	6	7	4
ENSG00000251842	0	0	0	0
ENSG00000207714	0	0	10	2
ENSG00000200161	0	0	0	0
ENSG00000178394	0	2	0	0
ENSG00000164398	2	0	2	0
ENSG00000170231	0	0	18	6
ENSG00000152422	368	364	390	456
ENSG00000145494	732	744	860	827
ENSG00000132911	0	0	0	0
ENSG00000069018	0	0	0	0
ENSG00000243414	3	1	8	18
ENSG00000135074	2100	1960	3493	2868
ENSG00000287031	0	0	1	3
ENSG00000215218	13	8	0	0
ENSG00000271230	0	0	0	0
ENSG00000037474	4806	4553	3441	4211
ENSG00000248677	4	5	5	4
ENSG00000112941	1849	1779	2111	2801
ENSG00000272071	0	0	0	4
ENSG00000283420	0	0	0	0
ENSG00000200243	0	0	0	0
ENSG00000215032	0	0	0	0
ENSG00000233847	0	0	0	0
ENSG00000279985	0	1	0	0
ENSG00000276945	1	9	7	2
ENSG00000188725	2444	2514	1835	2011
ENSG00000169567	4845	5060	4441	4446
ENSG00000186687	789	898	352	375
ENSG00000169247	61	62	1607	3041
ENSG00000253417	0	0	0	0
ENSG00000145863	0	0	0	0
ENSG00000253403	0	0	0	0
ENSG00000118990	0	0	0	0
ENSG00000247311	0	4	0	0
ENSG00000249610	0	0	0	0
ENSG00000272139	0	0	0	0
ENSG00000249621	0	0	0	0
ENSG00000249916	0	0	0	0
ENSG00000287794	0	0	0	0
ENSG00000064692	25	44	8	7
ENSG00000113073	1	6	0	2
ENSG00000222790	0	0	0	0
ENSG00000131503	62	67	19	52
ENSG00000254996	12	25	8	16
ENSG00000243056	55	26	0	1
ENSG00000283155	0	0	0	0
ENSG00000251453	0	0	2	0
ENSG00000240518	0	0	0	0
ENSG00000131495	515	593	827	732
ENSG00000256453	34	20	14	30
ENSG00000112855	1368	1401	1164	1081
ENSG00000146007	2233	2387	2232	2177
ENSG00000250515	0	0	0	0
ENSG00000248106	0	0	0	0
ENSG00000279726	0	0	0	0
ENSG00000204970	6	6	0	2
ENSG00000204969	0	6	0	0
ENSG00000255408	0	0	0	0
ENSG00000204965	0	0	0	0
ENSG00000081842	1	0	0	0
ENSG00000204963	2	0	0	6
ENSG00000204962	0	0	0	0
ENSG00000204961	0	0	0	0
ENSG00000278907	0	0	0	0
ENSG00000250120	0	2	0	0
ENSG00000249504	0	0	0	0
ENSG00000278946	0	2	0	0
ENSG00000249158	0	0	0	0
ENSG00000251664	12	19	0	0
ENSG00000278915	1	4	0	0
ENSG00000278901	0	0	0	0
ENSG00000239389	14	7	2	8
ENSG00000279028	0	0	0	0
ENSG00000243232	5	18	4	12
ENSG00000171815	2	0	0	0
ENSG00000275038	0	0	0	0
ENSG00000164438	1	5	0	0
ENSG00000213393	0	0	0	0
ENSG00000265740	0	0	0	0
ENSG00000254256	0	0	0	0
ENSG00000206909	0	0	0	0
ENSG00000254012	0	0	0	0
ENSG00000264249	0	0	0	0
ENSG00000156427	10	47	2	0
ENSG00000168269	10	10	0	0
ENSG00000253219	0	0	0	0
ENSG00000249601	0	0	0	0
ENSG00000145936	2	2	0	0
ENSG00000043462	0	0	0	0
ENSG00000288615	0	0	0	0
ENSG00000250274	0	0	0	0
ENSG00000170445	3140	3105	4163	3905
ENSG00000207317	0	0	0	0
ENSG00000245146	8	20	35	43
ENSG00000185129	917	1005	1316	1509
ENSG00000182700	255	227	452	297
ENSG00000254363	15	16	12	4
ENSG00000120306	1628	1575	334	282
ENSG00000250069	2	2	0	0
ENSG00000113068	1626	1459	2659	2546
ENSG00000258864	0	0	1	0
ENSG00000153037	400	336	313	321
ENSG00000129625	2804	2711	5139	4767
ENSG00000249947	0	2	4	2
ENSG00000212643	0	0	0	0
ENSG00000253321	0	0	0	0
ENSG00000260871	0	0	2	0
ENSG00000255647	0	2	2	0
ENSG00000176055	790	672	267	343
ENSG00000113356	858	726	303	406
ENSG00000176018	1046	1100	1034	1112
ENSG00000280776	0	0	0	0
ENSG00000113327	0	0	0	0
ENSG00000244073	1	4	1	0
ENSG00000271378	0	0	0	0
ENSG00000228212	1	4	0	3
ENSG00000242493	0	0	1	0
ENSG00000270558	2	2	11	5
ENSG00000251880	0	0	0	0
ENSG00000250539	35	67	23	13
ENSG00000249400	0	0	0	0
ENSG00000168944	1961	1627	847	867
ENSG00000253146	0	0	0	0
ENSG00000264760	0	0	0	0
ENSG00000221552	0	0	0	0
ENSG00000274472	0	0	0	0
ENSG00000272197	0	0	0	0
ENSG00000241187	0	0	0	0
ENSG00000170271	68	38	116	122
ENSG00000277039	2	0	0	0
ENSG00000263361	1	1	0	0
ENSG00000082516	2473	2476	1789	2244
ENSG00000199279	0	0	0	0
ENSG00000268942	19	31	22	22
ENSG00000241991	0	0	0	0
ENSG00000240436	0	0	0	0
ENSG00000186105	0	2	4	1
ENSG00000145864	4	0	0	0
ENSG00000288643	0	0	0	0
ENSG00000205089	2	3	2	6
ENSG00000187678	2262	2020	6064	6011
ENSG00000196670	998	940	355	366
ENSG00000131446	4678	4665	4929	4530
ENSG00000153140	616	815	897	877
ENSG00000113282	4271	4318	3252	3692
ENSG00000086200	1616	1641	1186	1331
ENSG00000113555	14	8	0	0
ENSG00000113119	246	268	522	545
ENSG00000112983	2192	2097	3669	4025
ENSG00000158987	317	312	266	393
ENSG00000092421	13	20	31	42
ENSG00000164188	6	26	5	2
ENSG00000152503	211	137	226	300
ENSG00000164180	1155	1222	867	974
ENSG00000155545	1275	1259	805	1038
ENSG00000248383	6	4	4	0
ENSG00000113407	7991	8239	11875	11161
ENSG00000251656	0	0	0	0
ENSG00000249516	0	0	0	0
ENSG00000250711	0	0	0	0
ENSG00000271788	9	10	8	5
ENSG00000272382	4	8	0	0
ENSG00000272144	1	17	6	4
ENSG00000278487	0	0	0	0
ENSG00000249779	0	2	0	0
ENSG00000249888	0	0	0	0
ENSG00000247763	0	0	0	0
ENSG00000153113	5886	6293	10015	12579
ENSG00000185641	28	34	77	39
ENSG00000272265	0	0	2	0
ENSG00000241870	0	0	0	0
ENSG00000214295	0	0	0	0
ENSG00000248560	0	0	0	0
ENSG00000222937	0	0	0	0
ENSG00000206989	0	0	0	0
ENSG00000232174	0	0	0	0
ENSG00000238745	0	0	0	0
ENSG00000113013	35245	33022	10299	11531
ENSG00000251543	0	0	0	0
ENSG00000251493	761	705	0	0
ENSG00000247993	0	0	0	0
ENSG00000251604	1	5	3	8
ENSG00000251324	0	0	0	0
ENSG00000255883	6	2	6	5
ENSG00000164331	339	299	361	333
ENSG00000164338	1179	1051	596	729
ENSG00000253213	7	6	5	5
ENSG00000152700	1619	1668	1441	1289
ENSG00000207459	0	0	0	0
ENSG00000113615	1419	1410	1594	1805
ENSG00000201298	0	0	0	0
ENSG00000222266	0	0	0	0
ENSG00000164615	1503	1406	1020	945
ENSG00000145833	3051	3299	3719	5293
ENSG00000241179	0	0	0	0
ENSG00000181904	1992	2358	1546	1861
ENSG00000270892	0	0	0	0
ENSG00000113621	2520	2755	1396	1366
ENSG00000279799	3	4	0	2
ENSG00000288081	0	0	0	0
ENSG00000260581	0	0	0	0
ENSG00000249035	0	0	0	0
ENSG00000222102	0	0	0	0
ENSG00000272112	0	1	8	2
ENSG00000177556	438	505	811	668
ENSG00000253921	0	0	0	0
ENSG00000145888	0	0	0	0
ENSG00000270978	0	0	0	0
ENSG00000222308	0	0	0	0
ENSG00000201623	0	0	0	0
ENSG00000182631	17	8	6	0
ENSG00000164175	2	0	0	0
ENSG00000250914	0	0	0	0
ENSG00000273294	0	0	0	3
ENSG00000250767	0	0	0	1
ENSG00000082196	26	17	32	21
ENSG00000278900	2	0	0	0
ENSG00000279995	0	0	0	0
ENSG00000271771	0	0	0	0
ENSG00000243959	0	0	0	0
ENSG00000207420	0	0	0	0
ENSG00000169258	854	704	347	386
ENSG00000074317	2	4	0	0
ENSG00000266329	0	0	0	0
ENSG00000175766	0	0	0	0
ENSG00000048140	1852	1719	2169	2076
ENSG00000151304	812	759	314	383
ENSG00000113083	10666	15135	2081	2299
ENSG00000181163	42219	42291	29520	32443
ENSG00000164182	919	880	780	658
ENSG00000168671	0	6	4	0
ENSG00000251591	0	0	0	0
ENSG00000164187	838	932	461	616
ENSG00000207756	0	0	0	2
ENSG00000201223	1	0	0	0
ENSG00000152620	1188	1131	723	832
ENSG00000245711	0	0	0	0
ENSG00000145604	836	916	886	1314
ENSG00000145907	9031	9026	7720	8641
ENSG00000259757	0	0	0	0
ENSG00000170561	2	2	4	6
ENSG00000281560	0	0	0	0
ENSG00000169252	189	212	1678	1472
ENSG00000164287	0	2	0	0
ENSG00000164403	321	217	773	724
ENSG00000131437	593	586	473	519
ENSG00000155508	2247	2123	2227	2328
ENSG00000158985	1342	1325	1003	1266
ENSG00000164266	2	4	10	6
ENSG00000050748	1578	1555	1780	2092
ENSG00000197226	6987	7035	6512	7116
ENSG00000151881	767	765	309	364
ENSG00000156453	6334	6366	793	1013
ENSG00000082074	35	52	2	2
ENSG00000164172	1138	1234	1707	1833
ENSG00000253067	0	0	0	0
ENSG00000227616	0	0	0	0
ENSG00000235775	0	0	0	0
ENSG00000224015	0	0	0	0
ENSG00000237714	0	0	0	0
ENSG00000224431	0	0	0	0
ENSG00000283678	0	0	0	0
ENSG00000131435	16	9	904	775
ENSG00000197208	46	47	195	155
ENSG00000263597	0	0	0	0
ENSG00000206682	0	0	0	0
ENSG00000082213	1348	1161	1049	1180
ENSG00000279923	4	4	15	6
ENSG00000199765	0	0	0	0
ENSG00000072682	2659	2908	2524	2421
ENSG00000091010	3	6	1	0
ENSG00000271724	0	0	0	0
ENSG00000248842	0	0	0	1
ENSG00000277568	0	1	0	0
ENSG00000250407	0	0	0	0
ENSG00000280646	0	0	0	0
ENSG00000241291	0	0	0	0
ENSG00000113360	3093	2887	2855	3810
ENSG00000207222	0	0	0	0
ENSG00000240250	0	0	0	0
ENSG00000280420	2	0	0	0
ENSG00000156475	10	13	2	0
ENSG00000248568	0	0	0	0
ENSG00000249553	0	0	0	0
ENSG00000286468	0	0	0	0
ENSG00000250343	0	0	0	0
ENSG00000285868	1	0	0	0
ENSG00000172568	0	0	0	0
ENSG00000251405	0	0	5	5
ENSG00000248544	0	0	0	4
ENSG00000253155	0	0	0	0
ENSG00000172548	7	3	2	0
ENSG00000253519	0	0	0	0
ENSG00000247372	2	2	0	1
ENSG00000113161	2513	3164	1153	1461
ENSG00000242198	0	0	0	0
ENSG00000050767	129	220	5	0
ENSG00000271681	0	0	0	0
ENSG00000253698	0	0	0	0
ENSG00000242341	0	0	0	0
ENSG00000245688	0	0	0	0
ENSG00000252464	6	1	2	0
ENSG00000176783	1634	1500	2513	2384
ENSG00000249140	0	0	0	0
ENSG00000244945	6	2	12	6
ENSG00000204661	0	1	0	0
ENSG00000228259	0	0	0	0
ENSG00000250999	5	15	11	8
ENSG00000204659	3	0	0	1
ENSG00000127022	53793	56389	41625	42246
ENSG00000222178	0	0	0	0
ENSG00000242292	0	0	0	0
ENSG00000274441	0	0	0	0
ENSG00000272103	8	6	13	11
ENSG00000285967	286	333	175	266
ENSG00000249850	0	2	0	2
ENSG00000248462	0	0	0	0
ENSG00000243744	0	0	0	0
ENSG00000251423	0	0	0	0
ENSG00000183876	43	31	125	136
ENSG00000070814	5513	4474	3901	4614
ENSG00000286331	0	0	0	0
ENSG00000164587	12517	13914	10399	9697
ENSG00000079215	493	557	174	289
ENSG00000094880	1885	1940	1709	2010
ENSG00000249851	0	0	0	0
ENSG00000158402	889	818	631	636
ENSG00000120709	3092	2899	2546	2586
ENSG00000249971	0	0	0	0
ENSG00000271196	0	0	0	0
ENSG00000120738	1524	2345	1370	1113
ENSG00000241458	26	34	10	9
ENSG00000197603	1331	1225	1226	1560
ENSG00000285914	0	0	0	0
ENSG00000253110	0	0	0	0
ENSG00000072803	3031	3201	2953	3279
ENSG00000197536	103	132	188	188
ENSG00000202533	2	1	4	5
ENSG00000113525	0	0	0	0
ENSG00000251183	0	0	0	0
ENSG00000261382	0	0	0	0
ENSG00000055147	790	800	497	400
ENSG00000037749	1140	1183	1389	1422
ENSG00000125347	1882	1720	3273	2950
ENSG00000248493	0	0	0	0
ENSG00000176087	3752	3346	3712	3779
ENSG00000200275	0	0	0	0
ENSG00000286690	0	0	0	0
ENSG00000253370	0	0	0	0
ENSG00000254163	0	0	0	0
ENSG00000199468	0	0	0	0
ENSG00000231989	7	1	4	8
ENSG00000170624	2	0	2	0
ENSG00000086189	1133	906	955	1032
ENSG00000226544	3	2	3	6
ENSG00000223497	0	0	0	0
ENSG00000206770	0	0	0	0
ENSG00000249085	0	0	4	0
ENSG00000263593	0	0	0	0
ENSG00000242602	0	0	0	0
ENSG00000271926	4	4	0	6
ENSG00000272081	20	11	0	8
ENSG00000251467	0	0	3	0
ENSG00000248930	0	0	0	0
ENSG00000184349	402	360	753	709
ENSG00000249959	0	0	0	0
ENSG00000248827	0	0	0	0
ENSG00000239708	0	0	0	0
ENSG00000251732	0	0	0	0
ENSG00000249577	0	0	0	0
ENSG00000271766	0	0	0	0
ENSG00000250859	0	0	0	0
ENSG00000164244	3478	3450	2603	2927
ENSG00000282925	0	0	0	0
ENSG00000248799	0	0	0	0
ENSG00000251032	0	0	3	0
ENSG00000250603	0	0	0	0
ENSG00000204928	0	0	0	0
ENSG00000134058	1346	1146	1379	1278
ENSG00000183323	501	466	271	277
ENSG00000213830	15	2	7	4
ENSG00000215006	5	1	0	4
ENSG00000271045	0	0	0	0
ENSG00000085231	1080	1155	488	506
ENSG00000152942	1428	1503	1351	1197
ENSG00000152939	133	124	53	27
ENSG00000244717	0	0	0	0
ENSG00000249295	0	0	0	0
ENSG00000266477	0	0	0	0
ENSG00000212260	0	0	0	0
ENSG00000183474	1050	949	478	437
ENSG00000197822	537	333	112	193
ENSG00000113396	2	2	0	0
ENSG00000248634	0	0	0	0
ENSG00000288697	0	0	0	0
ENSG00000066583	414	305	520	564
ENSG00000264563	0	0	0	0
ENSG00000286274	0	0	0	2
ENSG00000250448	0	0	0	0
ENSG00000248403	0	0	0	0
ENSG00000248150	0	0	0	0
ENSG00000249737	0	0	0	0
ENSG00000173545	1604	1196	1636	1486
ENSG00000250415	0	0	0	0
ENSG00000201370	0	0	0	0
ENSG00000288622	1	2	0	0
ENSG00000112893	5460	6298	3577	3786
ENSG00000113739	54831	44485	34	43
ENSG00000182613	0	0	0	0
ENSG00000177721	100	116	12	12
ENSG00000113108	853	807	542	485
ENSG00000169777	0	0	0	2
ENSG00000146094	78	115	270	392
ENSG00000249541	0	0	0	0
ENSG00000251374	3	0	0	0
ENSG00000186468	13482	14978	10893	10996
ENSG00000172795	970	868	1162	1475
ENSG00000168916	132	192	873	821
ENSG00000249112	0	0	0	0
ENSG00000251456	0	0	0	2
ENSG00000242814	0	2	0	0
ENSG00000248626	0	0	0	2
ENSG00000199398	0	0	0	0
ENSG00000113312	1751	1828	2356	2105
ENSG00000223908	0	0	0	0
ENSG00000247699	0	0	0	0
ENSG00000145808	4	2	0	2
ENSG00000145632	15563	17704	9900	13489
ENSG00000271257	0	0	0	0
ENSG00000265699	0	0	0	0
ENSG00000250127	0	0	0	0
ENSG00000250958	0	0	0	0
ENSG00000250682	1	0	0	0
ENSG00000247402	0	0	0	0
ENSG00000286338	0	0	0	0
ENSG00000175749	1	0	0	2
ENSG00000145723	212	211	168	129
ENSG00000185372	0	0	0	0
ENSG00000251724	0	0	0	0
ENSG00000251663	0	0	0	0
ENSG00000113163	1341	1555	1166	1270
ENSG00000248881	0	0	1	0
ENSG00000189045	9	12	2	4
ENSG00000039139	327	289	208	174
ENSG00000049167	444	570	465	468
ENSG00000235558	3	7	4	7
ENSG00000250387	0	0	0	6
ENSG00000253985	0	0	0	0
ENSG00000249981	0	0	0	0
ENSG00000253536	0	0	0	0
ENSG00000247911	0	0	0	0
ENSG00000164326	0	0	0	0
ENSG00000278824	0	0	0	0
ENSG00000202092	0	0	0	0
ENSG00000213663	0	0	0	0
ENSG00000249919	0	0	0	0
ENSG00000250895	0	0	0	0
ENSG00000234259	4	0	0	0
ENSG00000133835	2756	2860	2452	2468
ENSG00000154153	121	134	2	4
ENSG00000083312	7334	7557	5782	6689
ENSG00000213523	1440	1162	990	1203
ENSG00000043143	2596	2825	3055	3998
ENSG00000120314	1780	1774	1906	1924
ENSG00000158497	0	0	0	0
ENSG00000174339	0	0	0	0
ENSG00000173250	0	0	0	0
ENSG00000279446	0	0	0	0
ENSG00000204956	4	4	25	68
ENSG00000081853	0	4	27	37
ENSG00000254245	0	0	4	6
ENSG00000254221	4	3	239	267
ENSG00000280026	0	0	0	0
ENSG00000262576	45	59	97	76
ENSG00000253910	37	30	389	444
ENSG00000253485	0	6	35	33
ENSG00000262209	8	0	12	26
ENSG00000253731	642	607	47	84
ENSG00000253537	241	238	14	22
ENSG00000253953	6	18	9	16
ENSG00000253767	5	8	8	8
ENSG00000261934	212	197	4	6
ENSG00000253846	2	0	18	12
ENSG00000254122	289	249	2	9
ENSG00000253873	6	14	0	4
ENSG00000279855	0	0	0	0
ENSG00000253159	8	6	6	10
ENSG00000276545	2	1	2	6
ENSG00000273557	0	0	0	0
ENSG00000240184	1725	1670	145	162
ENSG00000242020	0	0	0	0
ENSG00000242419	13	14	3	2
ENSG00000240764	18	13	18	27
ENSG00000246422	0	0	0	0
ENSG00000240974	0	0	0	0
ENSG00000228737	1	2	0	2
ENSG00000171720	1850	1707	2706	2863
ENSG00000164620	367	290	168	155
ENSG00000276547	7	0	2	6
ENSG00000221990	77	100	72	52
ENSG00000063438	81	38	2	4
ENSG00000145730	5936	7582	8579	8129
ENSG00000172262	1748	1771	1633	2055
ENSG00000164241	111	161	70	121
ENSG00000214944	1927	1928	3409	4088
ENSG00000172869	1739	1874	835	830
ENSG00000186314	274	355	213	265
ENSG00000131844	2699	2619	1926	2004
ENSG00000186493	2	0	0	0
ENSG00000248473	4	0	0	0
ENSG00000146054	283	165	43	47
ENSG00000250900	22	14	11	1
ENSG00000248514	4	4	15	10
ENSG00000286644	0	0	0	0
ENSG00000146063	1459	1535	2081	1876
ENSG00000264732	0	0	0	0
ENSG00000247049	2	0	3	3
ENSG00000204628	39217	37718	31286	29618
ENSG00000272296	0	0	0	0
ENSG00000264549	0	0	0	0
ENSG00000286310	0	2	0	4
ENSG00000248103	2	3	4	3
ENSG00000274525	5	7	10	5
ENSG00000222533	0	1	0	0
ENSG00000183718	291	367	400	410
ENSG00000249647	0	0	0	0
ENSG00000270021	23	8	6	12
ENSG00000251380	0	0	0	0
ENSG00000255833	0	0	0	0
ENSG00000249639	0	0	1	2
ENSG00000249915	323	374	378	466
ENSG00000160867	88	67	136	117
ENSG00000240729	4	0	0	2
ENSG00000270706	0	0	0	0
ENSG00000169228	181	125	264	205
ENSG00000169230	5158	4665	3568	3918
ENSG00000239393	0	0	0	0
ENSG00000169220	117	171	179	177
ENSG00000028310	1978	1855	2306	2314
ENSG00000071539	2403	2392	1021	1365
ENSG00000287600	0	0	4	0
ENSG00000248949	0	0	0	0
ENSG00000250173	0	0	0	0
ENSG00000272347	4	1	0	0
ENSG00000145506	292	423	0	2
ENSG00000113504	2225	2239	3000	2858
ENSG00000263834	0	2	0	1
ENSG00000201274	0	0	0	0
ENSG00000164405	1049	1123	1217	1076
ENSG00000164406	15	25	10	2
ENSG00000286634	2	2	0	0
ENSG00000113722	0	0	0	0
ENSG00000145743	853	934	554	557
ENSG00000185305	184	224	225	170
ENSG00000067248	1551	1498	2421	2544
ENSG00000205765	1788	1633	1294	1507
ENSG00000132563	503	445	536	470
ENSG00000113240	684	615	501	546
ENSG00000073578	224	221	295	314
ENSG00000135083	10	0	2249	2059
ENSG00000170606	11120	9906	7118	7669
ENSG00000169194	3	0	1	1
ENSG00000145734	2456	2492	1844	2471
ENSG00000151422	804	964	1343	1485
ENSG00000172901	30	25	13	17
ENSG00000131504	4263	4137	6211	7864
ENSG00000217128	1701	1542	1002	1109
ENSG00000222111	0	0	0	0
ENSG00000200648	0	0	0	0
ENSG00000113749	0	0	0	0
ENSG00000145741	7748	8114	11213	10364
ENSG00000069020	280	224	960	1033
ENSG00000113758	4273	4364	4377	4284
ENSG00000253305	12	10	14	5
ENSG00000175471	1081	926	613	614
ENSG00000153404	86	88	199	68
ENSG00000132915	0	0	4	6
ENSG00000251583	0	0	0	4
ENSG00000200334	0	0	0	0
ENSG00000155850	896	884	919	1074
ENSG00000197375	466	354	436	549
ENSG00000249372	0	0	0	0
ENSG00000251605	0	0	0	0
ENSG00000200331	0	0	0	0
ENSG00000206714	0	0	0	0
ENSG00000164404	28	30	18	20
ENSG00000188818	88	87	148	153
ENSG00000279558	0	0	0	0
ENSG00000112852	428	499	93	100
ENSG00000272154	0	0	1	0
ENSG00000113205	8	5	2	6
ENSG00000272108	2	6	0	2
ENSG00000081818	8	20	10	8
ENSG00000113209	5	0	14	6
ENSG00000280029	0	0	0	0
ENSG00000113211	2	2	15	16
ENSG00000280336	2	0	0	0
ENSG00000113212	6	1	32	17
ENSG00000272674	2	0	18	27
ENSG00000279068	0	0	1	0
ENSG00000278936	0	0	0	0
ENSG00000177839	48	62	55	55
ENSG00000279375	0	0	0	0
ENSG00000120324	31	35	89	86
ENSG00000197479	5	9	105	109
ENSG00000120328	0	0	50	26
ENSG00000187372	4	4	151	192
ENSG00000120327	47	44	138	128
ENSG00000279983	0	0	0	0
ENSG00000113248	1	6	24	34
ENSG00000277795	0	0	2	0
ENSG00000178913	3578	3340	4242	4256
ENSG00000120329	0	4	0	0
ENSG00000273841	2516	2387	1559	1762
ENSG00000270697	0	0	0	0
ENSG00000250159	40	42	0	0
ENSG00000120729	0	0	0	0
ENSG00000078795	4	7	0	0
ENSG00000113141	3653	3614	4335	4280
ENSG00000251235	0	0	1	5
ENSG00000250574	0	0	0	0
ENSG00000249713	0	0	0	0
ENSG00000164220	4	2	253	212
ENSG00000225407	0	0	1	1
ENSG00000277188	0	0	0	0
ENSG00000278237	0	0	0	0
ENSG00000181104	495	804	2581	3058
ENSG00000164251	274	622	10309	7937
ENSG00000264391	0	0	0	0
ENSG00000253295	0	0	0	0
ENSG00000213386	8	0	2	0
ENSG00000120129	824	1106	885	1119
ENSG00000206741	0	0	0	0
ENSG00000270243	0	0	0	0
